id,prefecture_id,name,yomi,
485,9,那須塩原市,ナスシオバラシ,485
486,9,那須烏山市,ナスカラスヤマシ,486
487,9,真岡市,モオカシ,487
488,9,栃木市,トチギシ,488
489,9,那須郡那須町,ナスグンナスマチ,489
490,9,河内郡上三川町,カワチグンカミノカワマチ,490
491,9,塩谷郡高根沢町,シオヤグンタカネザワマチ,491
492,9,日光市,ニッコウシ,492
493,9,佐野市,サノシ,493
494,9,芳賀郡市貝町,ハガグンイチカイマチ,494
495,9,芳賀郡芳賀町,ハガグンハガマチ,495
496,9,下都賀郡壬生町,シモツガグンミブマチ,496
497,10,館林市,タテバヤシシ,497
498,10,甘楽郡下仁田町,カンラグンシモニタマチ,498
499,10,渋川市,シブカワシ,499
500,10,吾妻郡高山村,アガツマグンタカヤマムラ,500
501,10,安中市,アンナカシ,501
502,10,利根郡昭和村,トネグンショウワムラ,502
503,10,邑楽郡千代田町,オウラグンチヨダマチ,503
504,10,吾妻郡嬬恋村,アガツマグンツマゴイムラ,504
505,10,北群馬郡榛東村,キタグンマグンシントウムラ,505
506,10,高崎市,タカサキシ,506
507,10,甘楽郡甘楽町,カンラグンカンラマチ,507
508,10,佐波郡玉村町,サワグンタマムラマチ,508
509,10,吾妻郡草津町,アガツマグンクサツマチ,509
510,10,邑楽郡邑楽町,オウラグンオウラマチ,510
511,10,吾妻郡東吾妻町,アガツマグンヒガシアガツママチ,511
512,10,藤岡市,フジオカシ,512
513,10,邑楽郡明和町,オウラグンメイワマチ,513
514,10,多野郡上野村,タノグンウエノムラ,514
515,10,吾妻郡長野原町,アガツマグンナガノハラマチ,515
516,10,邑楽郡大泉町,オウラグンオオイズミマチ,516
517,10,沼田市,ヌマタシ,517
518,10,邑楽郡板倉町,オウラグンイタクラマチ,518
519,10,北群馬郡吉岡町,キタグンマグンヨシオカマチ,519
520,10,伊勢崎市,イセサキシ,520
521,10,多野郡神流町,タノグンカンナマチ,521
522,10,太田市,オオタシ,522
523,10,利根郡片品村,トネグンカタシナムラ,523
524,10,前橋市,マエバシシ,524
525,10,甘楽郡南牧村,カンラグンナンモクムラ,525
526,10,富岡市,トミオカシ,526
527,10,吾妻郡中之条町,アガツマグンナカノジョウマチ,527
528,10,桐生市,キリュウシ,528
529,10,みどり市,ミドリシ,529
530,10,利根郡川場村,トネグンカワバムラ,530
531,10,利根郡みなかみ町,トネグンミナカミマチ,531
532,11,秩父市,チチブシ,532
533,11,志木市,シキシ,533
534,11,三郷市,ミサトシ,534
535,11,北葛飾郡松伏町,キタカツシカグンマツブシマチ,535
536,11,南埼玉郡宮代町,ミナミサイタマグンミヤシロマチ,536
537,11,北足立郡伊奈町,キタアダチグンイナマチ,537
538,11,北葛飾郡杉戸町,キタカツシカグンスギトマチ,538
539,11,朝霞市,アサカシ,539
540,11,本庄市,ホンジョウシ,540
541,11,児玉郡美里町,コダマグンミサトマチ,541
542,11,新座市,ニイザシ,542
543,11,上尾市,アゲオシ,543
544,11,鴻巣市,コウノスシ,544
545,11,秩父郡小鹿野町,チチブグンオガノマチ,545
546,11,春日部市,カスカベシ,546
547,11,熊谷市,クマガヤシ,547
548,11,さいたま市北区,サイタマシキタク,548
549,11,秩父郡横瀬町,チチブグンヨコゼマチ,549
550,11,さいたま市西区,サイタマシニシク,550
551,11,比企郡嵐山町,ヒキグンランザンマチ,551
552,11,比企郡川島町,ヒキグンカワジママチ,552
553,11,さいたま市中央区,サイタマシチュウオウク,553
554,11,比企郡鳩山町,ヒキグンハトヤママチ,554
555,11,入間郡三芳町,イルマグンミヨシマチ,555
556,11,白岡市,シラオカシ,556
557,11,児玉郡上里町,コダマグンカミサトマチ,557
558,11,さいたま市南区,サイタマシミナミク,558
559,11,越谷市,コシガヤシ,559
560,11,さいたま市緑区,サイタマシミドリク,560
561,11,戸田市,トダシ,561
562,11,草加市,ソウカシ,562
563,11,南埼玉郡白岡町,ミナミサイタマグンシラオカマチ,563
564,11,さいたま市大宮区,サイタマシオオミヤク,564
565,11,飯能市,ハンノウシ,565
566,11,入間郡越生町,イルマグンオゴセマチ,566
567,11,川口市,カワグチシ,567
568,11,桶川市,オケガワシ,568
569,11,入間郡毛呂山町,イルマグンモロヤママチ,569
570,11,秩父郡皆野町,チチブグンミナノマチ,570
571,11,東松山市,ヒガシマツヤマシ,571
572,11,さいたま市見沼区,サイタマシミヌマク,572
573,11,富士見市,フジミシ,573
574,11,深谷市,フカヤシ,574
575,11,蓮田市,ハスダシ,575
576,11,比企郡小川町,ヒキグンオガワマチ,576
577,11,大里郡寄居町,オオサトグンヨリイマチ,577
578,11,比企郡ときがわ町,ヒキグントキガワマチ,578
579,11,比企郡吉見町,ヒキグンヨシミマチ,579
580,11,北本市,キタモトシ,580
581,11,行田市,ギョウダシ,581
582,11,加須市,カゾシ,582
583,11,蕨市,ワラビシ,583
584,11,狭山市,サヤマシ,584
585,11,吉川市,ヨシカワシ,585
586,11,児玉郡神川町,コダマグンカミカワマチ,586
587,11,秩父郡長瀞町,チチブグンナガトロマチ,587
588,11,さいたま市岩槻区,サイタマシイワツキク,588
589,11,久喜市,クキシ,589
590,11,さいたま市浦和区,サイタマシウラワク,590
591,11,入間市,イルマシ,591
592,11,和光市,ワコウシ,592
593,11,羽生市,ハニュウシ,593
594,11,所沢市,トコロザワシ,594
595,11,ふじみ野市,フジミノシ,595
596,11,八潮市,ヤシオシ,596
597,11,日高市,ヒダカシ,597
598,11,川越市,カワゴエシ,598
599,11,比企郡滑川町,ヒキグンナメガワマチ,599
600,11,さいたま市桜区,サイタマシサクラク,600
601,11,鶴ヶ島市,ツルガシマシ,601
602,11,坂戸市,サカドシ,602
603,11,幸手市,サッテシ,603
604,11,秩父郡東秩父村,チチブグンヒガシチチブムラ,604
605,12,茂原市,モバラシ,605
606,12,香取郡多古町,カトリグンタコマチ,606
607,12,千葉市中央区,チバシチュウオウク,607
608,12,印旛郡栄町,インバグンサカエマチ,608
609,12,木更津市,キサラヅシ,609
610,12,東金市,トウガネシ,610
611,12,匝瑳市,ソウサシ,611
612,12,白井市,シロイシ,612
613,12,千葉市花見川区,チバシハナミガワク,613
614,12,成田市,ナリタシ,614
615,12,八街市,ヤチマタシ,615
616,12,市川市,イチカワシ,616
617,12,千葉市美浜区,チバシミハマク,617
618,12,長生郡長生村,チョウセイグンチョウセイムラ,618
619,12,旭市,アサヒシ,619
620,12,長生郡睦沢町,チョウセイグンムツザワマチ,620
621,12,長生郡白子町,チョウセイグンシラコマチ,621
622,12,習志野市,ナラシノシ,622
623,12,山武郡横芝光町,サンブグンヨコシバヒカリマチ,623
624,12,市原市,イチハラシ,624
625,12,千葉市稲毛区,チバシイナゲク,625
626,12,勝浦市,カツウラシ,626
627,12,山武市,サンムシ,627
628,12,香取郡神崎町,カトリグンコウザキマチ,628
629,12,鴨川市,カモガワシ,629
630,12,長生郡一宮町,チョウセイグンイチノミヤマチ,630
631,12,千葉市緑区,チバシミドリク,631
632,12,君津市,キミツシ,632
633,12,館山市,タテヤマシ,633
634,12,山武郡大網白里町,サンブグンオオアミシラサトマチ,634
635,12,袖ケ浦市,ソデガウラシ,635
636,12,我孫子市,アビコシ,636
637,12,印西市,インザイシ,637
638,12,鎌ケ谷市,カマガヤシ,638
639,12,安房郡鋸南町,アワグンキョナンマチ,639
640,12,大網白里市,オオアミシラサトシ,640
641,12,野田市,ノダシ,641
642,12,佐倉市,サクラシ,642
643,12,長生郡長南町,チョウセイグンチョウナンマチ,643
644,12,千葉市若葉区,チバシワカバク,644
645,12,香取市,カトリシ,645
646,12,松戸市,マツドシ,646
647,12,夷隅郡御宿町,イスミグンオンジュクマチ,647
648,12,八千代市,ヤチヨシ,648
649,12,夷隅郡大多喜町,イスミグンオオタキマチ,649
650,12,山武郡芝山町,サンブグンシバヤママチ,650
651,12,銚子市,チョウシシ,651
652,12,流山市,ナガレヤマシ,652
653,12,富里市,トミサトシ,653
654,12,四街道市,ヨツカイドウシ,654
655,12,船橋市,フナバシシ,655
656,12,山武郡九十九里町,サンブグンクジュウクリマチ,656
657,12,富津市,フッツシ,657
658,12,浦安市,ウラヤスシ,658
659,12,柏市,カシワシ,659
660,12,南房総市,ミナミボウソウシ,660
661,12,香取郡東庄町,カトリグントウノショウマチ,661
662,12,印旛郡酒々井町,インバグンシスイマチ,662
663,12,長生郡長柄町,チョウセイグンナガラマチ,663
664,12,いすみ市,イスミシ,664
665,13,東大和市,ヒガシヤマトシ,665
666,13,武蔵村山市,ムサシムラヤマシ,666
667,13,国立市,クニタチシ,667
668,13,府中市,フチュウシ,668
669,13,渋谷区,シブヤク,669
670,13,羽村市,ハムラシ,670
671,13,目黒区,メグロク,671
672,13,文京区,ブンキョウク,672
673,13,足立区,アダチク,673
674,13,西多摩郡檜原村,ニシタマグンヒノハラムラ,674
675,13,板橋区,イタバシク,675
676,13,大島町,オオシママチ,676
677,13,青梅市,オウメシ,677
678,13,町田市,マチダシ,678
679,13,狛江市,コマエシ,679
680,13,多摩市,タマシ,680
681,13,西東京市,ニシトウキョウシ,681
682,13,北区,キタク,682
683,13,東久留米市,ヒガシクルメシ,683
684,13,江東区,コウトウク,684
685,13,小笠原村,オガサワラムラ,685
686,13,西多摩郡日の出町,ニシタマグンヒノデマチ,686
687,13,東村山市,ヒガシムラヤマシ,687
688,13,武蔵野市,ムサシノシ,688
689,13,清瀬市,キヨセシ,689
690,13,国分寺市,コクブンジシ,690
691,13,新島村,ニイジマムラ,691
692,13,あきる野市,アキルノシ,692
693,13,八王子市,ハチオウジシ,693
694,13,千代田区,チヨダク,694
695,13,世田谷区,セタガヤク,695
696,13,八丈島八丈町,ハチジョウジマハチジョウマチ,696
697,13,大田区,オオタク,697
698,13,江戸川区,エドガワク,698
699,13,利島村,トシマムラ,699
700,13,豊島区,トシマク,700
701,13,荒川区,アラカワク,701
702,13,昭島市,アキシマシ,702
703,13,品川区,シナガワク,703
704,13,中野区,ナカノク,704
705,13,福生市,フッサシ,705
706,13,神津島村,コウヅシマムラ,706
707,13,墨田区,スミダク,707
708,13,港区,ミナトク,708
709,13,小平市,コダイラシ,709
710,13,西多摩郡奥多摩町,ニシタマグンオクタママチ,710
711,13,葛飾区,カツシカク,711
712,13,三宅島三宅村,ミヤケジマミヤケムラ,712
713,13,立川市,タチカワシ,713
714,13,青ヶ島村,アオガシマムラ,714
715,13,西多摩郡瑞穂町,ニシタマグンミズホマチ,715
716,13,新宿区,シンジュクク,716
717,13,小金井市,コガネイシ,717
718,13,中央区,チュウオウク,718
719,13,杉並区,スギナミク,719
720,13,日野市,ヒノシ,720
721,13,練馬区,ネリマク,721
722,13,三鷹市,ミタカシ,722
723,13,稲城市,イナギシ,723
724,13,御蔵島村,ミクラジマムラ,724
725,13,台東区,タイトウク,725
726,13,調布市,チョウフシ,726
727,14,中郡大磯町,ナカグンオオイソマチ,727
728,14,大和市,ヤマトシ,728
729,14,横浜市神奈川区,ヨコハマシカナガワク,729
730,14,川崎市幸区,カワサキシサイワイク,730
731,14,座間市,ザマシ,731
732,14,鎌倉市,カマクラシ,732
733,14,川崎市宮前区,カワサキシミヤマエク,733
734,14,小田原市,オダワラシ,734
735,14,川崎市高津区,カワサキシタカツク,735
736,14,相模原市南区,サガミハラシミナミク,736
737,14,横浜市磯子区,ヨコハマシイソゴク,737
738,14,横浜市保土ケ谷区,ヨコハマシホドガヤク,738
739,14,横浜市都筑区,ヨコハマシツヅキク,739
740,14,高座郡寒川町,コウザグンサムカワマチ,740
741,14,横須賀市,ヨコスカシ,741
742,14,横浜市鶴見区,ヨコハマシツルミク,742
743,14,南足柄市,ミナミアシガラシ,743
744,14,横浜市旭区,ヨコハマシアサヒク,744
745,14,川崎市中原区,カワサキシナカハラク,745
746,14,逗子市,ズシシ,746
747,14,厚木市,アツギシ,747
748,14,伊勢原市,イセハラシ,748
749,14,横浜市金沢区,ヨコハマシカナザワク,749
750,14,三浦郡葉山町,ミウラグンハヤママチ,750
751,14,川崎市川崎区,カワサキシカワサキク,751
752,14,横浜市瀬谷区,ヨコハマシセヤク,752
753,14,足柄上郡中井町,アシガラカミグンナカイマチ,753
754,14,愛甲郡清川村,アイコウグンキヨカワムラ,754
755,14,足柄上郡大井町,アシガラカミグンオオイマチ,755
756,14,海老名市,エビナシ,756
757,14,横浜市緑区,ヨコハマシミドリク,757
758,14,中郡二宮町,ナカグンニノミヤマチ,758
759,14,三浦市,ミウラシ,759
760,14,相模原市中央区,サガミハラシチュウオウク,760
761,14,足柄下郡箱根町,アシガラシモグンハコネマチ,761
762,14,平塚市,ヒラツカシ,762
763,14,横浜市南区,ヨコハマシミナミク,763
764,14,横浜市栄区,ヨコハマシサカエク,764
765,14,足柄上郡開成町,アシガラカミグンカイセイマチ,765
766,14,横浜市港南区,ヨコハマシコウナンク,766
767,14,愛甲郡愛川町,アイコウグンアイカワマチ,767
768,14,横浜市西区,ヨコハマシニシク,768
769,14,横浜市泉区,ヨコハマシイズミク,769
770,14,秦野市,ハダノシ,770
771,14,綾瀬市,アヤセシ,771
772,14,足柄上郡松田町,アシガラカミグンマツダマチ,772
773,14,足柄上郡山北町,アシガラカミグンヤマキタマチ,773
774,14,相模原市緑区,サガミハラシミドリク,774
775,14,川崎市麻生区,カワサキシアサオク,775
776,14,足柄下郡湯河原町,アシガラシモグンユガワラマチ,776
777,14,横浜市青葉区,ヨコハマシアオバク,777
778,14,横浜市中区,ヨコハマシナカク,778
779,14,藤沢市,フジサワシ,779
780,14,足柄下郡真鶴町,アシガラシモグンマナヅルマチ,780
781,14,横浜市戸塚区,ヨコハマシトツカク,781
782,14,川崎市多摩区,カワサキシタマク,782
783,14,茅ヶ崎市,チガサキシ,783
784,14,横浜市港北区,ヨコハマシコウホクク,784
785,15,新潟市西区,ニイガタシニシク,785
786,15,新潟市北区,ニイガタシキタク,786
787,15,新潟市西蒲区,ニイガタシニシカンク,787
788,15,糸魚川市,イトイガワシ,788
789,15,佐渡市,サドシ,789
790,15,新発田市,シバタシ,790
791,15,南蒲原郡田上町,ミナミカンバラグンタガミマチ,791
792,15,東蒲原郡阿賀町,ヒガシカンバラグンアガマチ,792
793,15,新潟市江南区,ニイガタシコウナンク,793
794,15,妙高市,ミョウコウシ,794
795,15,新潟市中央区,ニイガタシチュウオウク,795
796,15,上越市,ジョウエツシ,796
797,15,小千谷市,オヂヤシ,797
798,15,新潟市東区,ニイガタシヒガシク,798
799,15,新潟市秋葉区,ニイガタシアキハク,799
800,15,胎内市,タイナイシ,800
801,15,北蒲原郡聖籠町,キタカンバラグンセイロウマチ,801
802,15,中魚沼郡津南町,ナカウオヌマグンツナンマチ,802
803,15,三条市,サンジョウシ,803
804,15,南魚沼市,ミナミウオヌマシ,804
805,15,三島郡出雲崎町,サントウグンイズモザキマチ,805
806,15,柏崎市,カシワザキシ,806
807,15,見附市,ミツケシ,807
808,15,長岡市,ナガオカシ,808
809,15,五泉市,ゴセンシ,809
810,15,阿賀野市,アガノシ,810
811,15,十日町市,トオカマチシ,811
812,15,村上市,ムラカミシ,812
813,15,南魚沼郡湯沢町,ミナミウオヌマグンユザワマチ,813
814,15,刈羽郡刈羽村,カリワグンカリワムラ,814
815,15,燕市,ツバメシ,815
816,15,岩船郡粟島浦村,イワフネグンアワシマウラムラ,816
817,15,西蒲原郡弥彦村,ニシカンバラグンヤヒコムラ,817
818,15,岩船郡関川村,イワフネグンセキカワムラ,818
819,15,加茂市,カモシ,819
820,15,魚沼市,ウオヌマシ,820
821,15,新潟市南区,ニイガタシミナミク,821
822,16,砺波市,トナミシ,822
823,16,氷見市,ヒミシ,823
824,16,下新川郡朝日町,シモニイカワグンアサヒマチ,824
825,16,小矢部市,オヤベシ,825
826,16,中新川郡舟橋村,ナカニイカワグンフナハシムラ,826
827,16,滑川市,ナメリカワシ,827
828,16,中新川郡立山町,ナカニイカワグンタテヤママチ,828
829,16,南砺市,ナントシ,829
830,16,高岡市,タカオカシ,830
831,16,富山市,トヤマシ,831
832,16,魚津市,ウオヅシ,832
833,16,黒部市,クロベシ,833
834,16,下新川郡入善町,シモニイカワグンニュウゼンマチ,834
835,16,射水市,イミズシ,835
836,16,中新川郡上市町,ナカニイカワグンカミイチマチ,836
837,17,金沢市,カナザワシ,837
838,17,鳳珠郡穴水町,ホウスグンアナミズマチ,838
839,17,河北郡内灘町,カホクグンウチナダマチ,839
840,17,かほく市,カホクシ,840
841,17,羽咋郡志賀町,ハクイグンシカマチ,841
842,17,加賀市,カガシ,842
843,17,珠洲市,スズシ,843
844,17,羽咋郡宝達志水町,ハクイグンホウダツシミズチョウ,844
845,17,能美市,ノミシ,845
846,17,白山市,ハクサンシ,846
847,17,能美郡川北町,ノミグンカワキタマチ,847
848,17,羽咋市,ハクイシ,848
849,17,小松市,コマツシ,849
850,17,河北郡津幡町,カホクグンツバタマチ,850
851,17,野々市市,ノノイチシ,851
852,17,鳳珠郡能登町,ホウスグンノトチョウ,852
853,17,鹿島郡中能登町,カシマグンナカノトマチ,853
854,17,輪島市,ワジマシ,854
855,17,七尾市,ナナオシ,855
856,18,小浜市,オバマシ,856
857,18,吉田郡永平寺町,ヨシダグンエイヘイジチョウ,857
858,18,三方郡美浜町,ミカタグンミハマチョウ,858
859,18,敦賀市,ツルガシ,859
860,18,今立郡池田町,イマダテグンイケダチョウ,860
861,18,福井市,フクイシ,861
862,18,大飯郡おおい町,オオイグンオオイチョウ,862
863,18,越前市,エチゼンシ,863
864,18,あわら市,アワラシ,864
865,18,勝山市,カツヤマシ,865
866,18,鯖江市,サバエシ,866
867,18,南条郡南越前町,ナンジョウグンミナミエチゼンチョウ,867
868,18,坂井市,サカイシ,868
869,18,大野市,オオノシ,869
870,18,丹生郡越前町,ニュウグンエチゼンチョウ,870
871,18,大飯郡高浜町,オオイグンタカハマチョウ,871
872,18,三方上中郡若狭町,ミカタカミナカグンワカサチョウ,872
873,19,甲州市,コウシュウシ,873
874,19,中央市,チュウオウシ,874
875,19,南都留郡鳴沢村,ミナミツルグンナルサワムラ,875
876,19,南巨摩郡身延町,ミナミコマグンミノブチョウ,876
877,19,中巨摩郡昭和町,ナカコマグンショウワチョウ,877
878,19,笛吹市,フエフキシ,878
879,19,西八代郡市川三郷町,ニシヤツシログンイチカワミサトチョウ,879
880,19,南巨摩郡南部町,ミナミコマグンナンブチョウ,880
881,19,南都留郡山中湖村,ミナミツルグンヤマナカコムラ,881
882,19,甲斐市,カイシ,882
883,19,山梨市,ヤマナシシ,883
884,19,北都留郡丹波山村,キタツルグンタバヤマムラ,884
885,19,南都留郡富士河口湖町,ミナミツルグンフジカワグチコマチ,885
886,19,南都留郡西桂町,ミナミツルグンニシカツラチョウ,886
887,19,南都留郡忍野村,ミナミツルグンオシノムラ,887
888,19,南都留郡道志村,ミナミツルグンドウシムラ,888
889,19,南アルプス市,ミナミアルプスシ,889
890,19,上野原市,ウエノハラシ,890
891,19,都留市,ツルシ,891
892,19,富士吉田市,フジヨシダシ,892
893,19,北都留郡小菅村,キタツルグンコスゲムラ,893
894,19,南巨摩郡早川町,ミナミコマグンハヤカワチョウ,894
895,19,大月市,オオツキシ,895
896,19,韮崎市,ニラサキシ,896
897,19,北杜市,ホクトシ,897
898,19,甲府市,コウフシ,898
899,19,南巨摩郡富士川町,ミナミコマグンフジカワチョウ,899
900,20,下伊那郡下條村,シモイナグンシモジョウムラ,900
901,20,東筑摩郡山形村,ヒガシチクマグンヤマガタムラ,901
902,20,北佐久郡立科町,キタサクグンタテシナマチ,902
903,20,佐久市,サクシ,903
904,20,千曲市,チクマシ,904
905,20,下伊那郡阿南町,シモイナグンアナンチョウ,905
906,20,北佐久郡御代田町,キタサクグンミヨタマチ,906
907,20,駒ヶ根市,コマガネシ,907
908,20,東御市,トウミシ,908
909,20,東筑摩郡朝日村,ヒガシチクマグンアサヒムラ,909
910,20,上伊那郡辰野町,カミイナグンタツノマチ,910
911,20,下伊那郡喬木村,シモイナグンタカギムラ,911
912,20,下伊那郡阿智村,シモイナグンアチムラ,912
913,20,下伊那郡天龍村,シモイナグンテンリュウムラ,913
914,20,小諸市,コモロシ,914
915,20,須坂市,スザカシ,915
916,20,木曽郡木祖村,キソグンキソムラ,916
917,20,木曽郡大桑村,キソグンオオクワムラ,917
918,20,南佐久郡川上村,ミナミサクグンカワカミムラ,918
919,20,南佐久郡佐久穂町,ミナミサクグンサクホマチ,919
920,20,諏訪市,スワシ,920
921,20,諏訪郡下諏訪町,スワグンシモスワマチ,921
922,20,伊那市,イナシ,922
923,20,東筑摩郡生坂村,ヒガシチクマグンイクサカムラ,923
924,20,上伊那郡箕輪町,カミイナグンミノワマチ,924
925,20,上伊那郡飯島町,カミイナグンイイジママチ,925
926,20,中野市,ナカノシ,926
927,20,安曇野市,アヅミノシ,927
928,20,下伊那郡高森町,シモイナグンタカモリマチ,928
929,20,上水内郡小川村,カミミノチグンオガワムラ,929
930,20,飯田市,イイダシ,930
931,20,南佐久郡南相木村,ミナミサクグンミナミアイキムラ,931
932,20,北安曇郡白馬村,キタアヅミグンハクバムラ,932
933,20,上高井郡高山村,カミタカイグンタカヤマムラ,933
934,20,下高井郡木島平村,シモタカイグンキジマダイラムラ,934
935,20,木曽郡木曽町,キソグンキソマチ,935
936,20,東筑摩郡筑北村,ヒガシチクマグンチクホクムラ,936
937,20,南佐久郡小海町,ミナミサクグンコウミマチ,937
938,20,北安曇郡松川村,キタアヅミグンマツカワムラ,938
939,20,南佐久郡北相木村,ミナミサクグンキタアイキムラ,939
940,20,下水内郡栄村,シモミノチグンサカエムラ,940
941,20,諏訪郡富士見町,スワグンフジミマチ,941
942,20,茅野市,チノシ,942
943,20,大町市,オオマチシ,943
944,20,東筑摩郡麻績村,ヒガシチクマグンオミムラ,944
945,20,下高井郡山ノ内町,シモタカイグンヤマノウチマチ,945
946,20,木曽郡王滝村,キソグンオウタキムラ,946
947,20,上伊那郡中川村,カミイナグンナカガワムラ,947
948,20,下高井郡野沢温泉村,シモタカイグンノザワオンセンムラ,948
949,20,小県郡長和町,チイサガタグンナガワマチ,949
950,20,飯山市,イイヤマシ,950
951,20,上水内郡信濃町,カミミノチグンシナノマチ,951
952,20,北安曇郡小谷村,キタアヅミグンオタリムラ,952
953,20,下伊那郡売木村,シモイナグンウルギムラ,953
954,20,下伊那郡平谷村,シモイナグンヒラヤムラ,954
955,20,上田市,ウエダシ,955
956,20,下伊那郡大鹿村,シモイナグンオオシカムラ,956
957,20,塩尻市,シオジリシ,957
958,20,上伊那郡南箕輪村,カミイナグンミナミミノワムラ,958
959,20,諏訪郡原村,スワグンハラムラ,959
960,20,上伊那郡宮田村,カミイナグンミヤダムラ,960
961,20,北佐久郡軽井沢町,キタサクグンカルイザワマチ,961
962,20,長野市,ナガノシ,962
963,20,下伊那郡根羽村,シモイナグンネバムラ,963
964,20,下伊那郡豊丘村,シモイナグントヨオカムラ,964
965,20,松本市,マツモトシ,965
966,20,南佐久郡南牧村,ミナミサクグンミナミマキムラ,966
967,20,木曽郡南木曽町,キソグンナギソマチ,967
968,20,上高井郡小布施町,カミタカイグンオブセマチ,968
969,20,岡谷市,オカヤシ,969
970,20,下伊那郡松川町,シモイナグンマツカワマチ,970
971,20,上水内郡飯綱町,カミミノチグンイイヅナマチ,971
972,20,下伊那郡泰阜村,シモイナグンヤスオカムラ,972
973,20,小県郡青木村,チイサガタグンアオキムラ,973
974,20,埴科郡坂城町,ハニシナグンサカキマチ,974
975,20,北安曇郡池田町,キタアヅミグンイケダマチ,975
976,20,木曽郡上松町,キソグンアゲマツマチ,976
977,21,揖斐郡池田町,イビグンイケダチョウ,977
978,21,可児市,カニシ,978
979,21,土岐市,トキシ,979
980,21,加茂郡富加町,カモグントミカチョウ,980
981,21,羽島郡笠松町,ハシマグンカサマツチョウ,981
982,21,揖斐郡揖斐川町,イビグンイビガワチョウ,982
983,21,中津川市,ナカツガワシ,983
984,21,加茂郡東白川村,カモグンヒガシシラカワムラ,984
985,21,恵那市,エナシ,985
986,21,可児郡御嵩町,カニグンミタケチョウ,986
